fund_code,fund_name,date,unit_nav,accumulated_nav,daily_growth_rate,return_1w,return_1m,return_3m,return_6m,return_1y,return_2y,return_3y,return_ytd,return_since_inception,fee_rate
016455,诺安均衡优选一年持有混合C,2025-09-30,1.1364,1.1364,2.19,5.52,10.65,29.45,33.07,30.8,37.35,13.7,31.53,13.64,0.00%
017352,工银养老2045三年持有Y,2025-09-26,1.3601,1.3601,-0.77,0.58,2.89,11.97,16.15,30.8,25.32,,21.73,18.61,1.20%
020147,兴银价值平衡混合A,2025-09-30,1.3898,1.3898,1.08,2.89,2.52,15.36,19.84,30.8,,,27.07,38.98,1.50%
410010,华富中小企业100指数增强,2025-09-30,1.4099,1.4099,0.61,2.55,8.27,29.22,29.99,30.79,29.49,13.96,32.24,40.99,1.20%
004139,中邮军民融合灵活配置混合A,2025-09-30,2.0302,2.0302,2.11,2.29,-2.79,6.31,27.1,30.79,22.3,0.93,31.78,103.02,1.50%
003501,宏利睿智稳健混合A,2025-09-30,1.3762,2.0514,0.28,1.5,4.73,30.03,32.05,30.79,29.61,29.12,33.28,129.12,1.50%
011140,广发聚鸿六个月持有期混合E,2025-09-30,0.8516,0.8516,0.58,1.61,5.92,30.35,28.6,30.79,20.01,-3.34,36.8,-14.84,0.00%
164905,交银国证新能源指数(LOF)A,2025-09-30,1.2571,1.3203,1.83,8.79,19.38,38.31,35.2,30.77,30.18,0.08,35.38,32.03,1.20%
005128,华夏永康添福混合A,2025-09-30,1.7735,1.7735,0.23,-0.16,-0.11,18.69,22.63,30.77,30.09,26.11,25.98,77.35,0.80%
011111,华泰柏瑞行业严选混合A,2025-09-30,0.8584,0.8584,-0.31,0.47,4.98,40.61,38.61,30.77,27.76,4.07,43.62,-14.16,1.50%
017874,国金量化多策略C,2025-09-30,1.5847,1.5847,0.85,2.79,5.92,21.89,33.43,30.77,33.34,,32.57,33.03,0.00%
010253,兴银中证500指数增强A,2025-09-30,1.1759,1.1759,0.72,3.11,4.32,22.11,26.89,30.76,32.47,28.39,31.09,17.59,1.50%
021015,长江旭日混合A,2025-09-30,1.4398,1.4398,0.4,1.68,4.19,19.24,19.73,30.76,,,24.32,43.98,1.50%
006366,兴业安保优选混合A,2025-09-30,2.096,2.096,3.93,4.9,1.72,17.53,28.32,30.75,24,11.79,26.49,109.58,1.50%
004986,鹏华策略回报混合,2025-09-30,1.59,2.0673,2.15,6.03,7.48,23.55,23.4,30.74,32.64,19.98,27.89,137.65,1.50%
090017,大成可转债增强债券A,2025-09-30,1.9408,1.9508,0.74,3.69,5.4,18.74,21.55,30.73,29.39,23.38,27.27,95.9,0.80%
016907,国泰海通善吾养老目标2045五年持有混合发起(FOF)A,2025-09-26,1.1527,1.1527,-0.99,0.65,1.85,16.31,17.07,33.37,25.84,,22.94,15.27,0.80%
166005,中欧价值发现混合A,2025-09-30,2.8995,3.9366,0.21,2.61,4.4,25.51,29.74,33.36,29.1,39.65,38.25,415.05,1.50%
001882,中欧价值发现混合E,2025-09-30,3.2255,4.1454,0.22,2.61,4.41,25.52,29.74,33.36,29.09,39.64,38.25,189.39,1.50%
012636,国泰中证全指软件ETF联接A,2025-09-30,0.9767,0.9767,1.48,4.54,-4.68,14.54,15.63,33.36,15.57,38.91,22.7,-2.33,1.00%
016249,银华创新动力优选混合C,2025-09-30,1.0304,1.0304,0.96,0.52,8.69,35.85,27.67,33.35,34.01,,34.13,3.04,0.00%
017191,鑫元中证1000指数增强发起式C,2025-09-30,1.323,1.323,1.33,2.23,1.02,16.8,20.14,33.35,31.5,,25.38,32.3,0.00%
013095,安信远见成长混合A,2025-09-30,1.2885,1.2885,0.83,3.94,8.55,30.19,43.07,33.33,42.56,34.64,45.84,28.85,1.50%
013132,创金合信文娱媒体股票发起A,2025-09-30,1.5706,1.5706,0.53,0.94,0.07,12.39,13.32,33.32,56.82,103.82,28.62,57.06,1.50%
519712,交银阿尔法核心混合A,2025-09-30,3.7851,4.6181,0.82,1.77,5.72,30.69,35.36,33.31,24.09,4.36,32.22,475.87,1.50%
011228,西部利得量化成长混合C,2025-09-30,2.3598,2.5998,0.39,2.28,1.96,12.07,19.12,33.31,18.46,25.95,26.82,25.18,0.00%
013484,长城行业轮动混合C,2025-09-30,2.0633,2.0633,1.18,2.52,7.22,28.5,28.22,33.31,28.43,-19.4,37.56,-30.29,0.00%
016747,浦银安盛光耀优选混合C,2025-09-30,1.1051,1.1051,0.44,0.96,4.26,26.79,28.51,33.31,35.69,,29.65,10.51,0.00%
360014,光大信用添益债券C,2025-09-30,1.245,2.149,0.81,2.89,2.13,14.54,16.9,33.3,24.13,22.47,22.66,178.78,0.00%
011857,安信均衡成长18个月持有混合C,2025-09-30,1.2332,1.2332,1.05,3.5,8.93,28,35.79,33.3,51.03,41.81,45.68,23.32,0.00%
010945,招商商业模式优选C,2025-09-30,0.9211,0.9211,-0.36,-2.07,1.75,35.92,35.22,33.3,36.56,-7.77,35.02,-7.89,0.00%
012493,长信内需均衡混合A,2025-09-30,0.7349,0.7349,0.52,0.2,4.29,30.14,36.24,33.3,17.49,0.81,45.24,-26.51,1.50%
015059,华夏产业升级混合C,2025-09-30,2.3419,2.4285,1.73,2.07,14.09,41.6,42.21,33.3,32.39,24.89,33.09,28.96,0.00%
017736,融通明锐混合C,2025-09-30,1.408,1.408,0.93,3.8,6.38,32.54,37.89,33.3,45.32,,36.99,40.8,0.00%
018722,华夏中证港股通50ETF发起式联接C,2025-09-30,1.4639,1.4639,0.67,2.54,8.16,11.36,15.39,33.3,55.78,,33.45,46.39,0.00%
005669,前海开源公用事业股票,2025-09-30,3.3992,3.3992,1.68,5.19,8.28,27.33,32.74,33.28,43.4,27.48,36.43,239.92,1.50%
017249,嘉实养老2050混合(FOF)Y,2025-09-26,1.6956,1.6956,-1.26,-0.08,0.4,12.74,15.4,33.27,24.6,,22.28,12.28,0.80%
162216,宏利500指数增强(LOF),2025-09-30,1.5858,2.8356,0.99,2.75,2.12,19.39,21.73,33.26,33.05,25.68,28.31,292.71,1.20%
010433,广发新兴产业混合C,2025-09-30,2.524,2.926,0.08,1.04,4.82,30.71,31.25,33.26,24.89,0.86,39.22,6.43,0.00%
519017,大成积极成长混合A,2025-09-30,1.11,3.912,0.63,1.93,8.5,30.74,33.41,33.25,39.45,19.74,35.2,462.13,1.50%
001152,融通新区域新经济灵活配置混合,2025-09-30,1.13,1.13,0.89,6.4,16.14,36.64,42.68,33.25,28.26,37.8,42.68,13,1.50%
009989,华宝研究精选混合,2025-09-30,1.0872,1.0872,1.05,5.75,4.62,19.79,26.55,33.25,31.64,11.87,33.24,8.72,1.50%
011729,工银聚享混合A,2025-09-30,1.2424,1.2424,0.11,1.39,1.45,7.06,18.65,33.25,42.09,24.03,26.41,24.24,1.50%
018072,长信均衡优选混合C,2025-09-30,1.3837,1.3837,1.04,4.37,6.48,29.26,32.97,33.25,43.6,,38.56,38.37,0.00%
001938,中欧时代先锋股票A,2025-09-30,1.8603,3.1851,1.43,4.62,11.92,42.46,44.59,33.24,48.46,31.15,48.53,340.54,1.50%
015222,汇添富积极回报一年持有混合(FOF)C,2025-09-26,1.1079,1.1079,-2.22,0.03,4.11,22.96,24.46,33.24,28.16,14.13,29.01,10.79,0.00%
011842,嘉实兴锐优选一年持有混合C,2025-09-30,0.8984,0.8984,1.18,3.71,6.28,24.83,30.43,33.23,29.98,3.54,45.33,-10.16,0.00%
017728,创金合信荣和积极养老目标五年持有期混合发起(FOF),2025-09-26,1.2265,1.2265,-1.62,0.43,5.11,14.11,21.32,33.23,31.58,,21.63,22.65,0.80%
013188,华夏能源革新股票C,2025-09-30,3.22,3.22,2.48,9.12,26.67,47.17,41.04,33.22,26.47,4.48,39.64,-17.88,0.00%
013618,华安大安全主题混合C,2025-09-30,2.643,2.643,3.48,4.43,-0.45,15.06,28.24,33.22,30.58,12.32,32.55,7.53,0.00%
003760,国泰中证500指数增强A,2025-09-30,1.4116,1.4754,1.02,4.33,6.55,24.85,27.07,33.21,36.4,39.94,31.9,48.65,1.00%
006336,泓德量化精选混合,2025-09-30,1.7947,1.7947,0.76,3.64,4.53,19.99,25.7,33.21,30.15,28.47,28.37,79.43,1.50%
519983,长信量化先锋混合A,2025-09-30,1.99,2.84,0.56,1.69,2.37,22.16,23.14,33.2,32.58,15.83,32.05,205.84,1.50%
001758,嘉实研究增强混合,2025-09-30,1.798,1.798,3.75,7.41,5.15,23.91,34.38,33.19,33.78,14.96,36.42,79.8,1.50%
005583,易方达港股通红利混合A,2025-09-30,0.8805,0.8805,0.38,1.44,0.8,12.94,20.16,33.19,45.68,26.16,25.16,-11.95,1.50%
003761,国泰中证500指数增强C,2025-09-30,1.3925,1.4554,1.02,4.33,6.55,24.84,27.06,33.19,36.36,39.91,31.89,46.64,0.00%
018790,华泰柏瑞均衡成长混合A,2025-09-30,1.213,1.213,-1.24,-1.69,11.68,26.14,28.32,33.18,20.66,,38.55,21.3,1.50%
021710,华泰柏瑞港股通量化混合C,2025-09-30,1.4996,1.4996,1.37,4.04,5.78,17.33,24.76,33.17,,,35.83,43.26,0.00%
019185,泰康中证1000指数增强发起A,2025-09-30,1.3508,1.3508,0.72,2.04,0.91,17.5,23,33.16,,,29.5,35.08,1.20%
161039,富国中证1000指数增强(LOF)A,2025-09-30,2.5081,2.5081,0.94,2.74,2.87,20.76,25.42,33.14,34.86,39.91,29.7,150.81,1.20%
005473,富国价值驱动灵活配置混合C,2025-09-30,2.4216,2.4216,-0.78,-0.89,3.14,19.39,35.47,33.14,38.73,31.4,38.32,142.16,0.00%
011082,国投瑞银医疗保健混合C,2025-09-30,1.1197,1.3107,1.77,2.97,3.67,25.39,33.46,33.14,27.67,26.81,42.58,-16.94,0.00%
000780,鹏华医疗保健股票,2025-09-30,2.315,2.315,1.54,2.12,-1.95,19.08,31.09,33.12,18.72,17.22,45.87,131.5,1.50%
007126,博道远航混合A,2025-09-30,1.7662,1.9962,0.67,2.32,2.82,20.66,28.8,33.12,45.1,36.81,33.19,107.7,1.50%
010120,九泰久福量化股票A,2025-09-30,0.8907,0.8907,0.64,3.64,7.65,24.12,22.96,33.12,31.62,7.66,25.82,-10.93,1.20%
014155,国泰海通中证500指数增强A,2025-09-30,1.2864,1.2864,0.91,2.63,2.61,21.65,26.68,33.11,39.72,47.08,31.75,28.64,1.50%
013096,安信远见成长混合C,2025-09-30,1.2655,1.2655,0.82,3.93,8.5,30.02,42.7,32.64,41.13,32.61,45.29,26.55,0.00%
019615,益民服务领先混合C,2025-09-30,1.7057,3.946,0.2,1.04,-2.06,7.73,13.85,32.64,33.42,,32.55,33.43,0.00%
070012,嘉实海外中国股票混合,2025-09-29,0.939,0.941,2.4,1.51,7.68,17.82,27.76,32.63,45.58,43.14,32.44,-5.95,1.50%
003231,创金合信医疗保健股票C,2025-09-30,2.1383,1.9531,1.63,-0.47,-3.21,23.67,33.35,32.63,12.6,-2.04,47.71,95.31,0.00%
010824,天弘创新成长混合发起式A,2025-09-30,1.1075,1.1075,1.64,5.67,8.47,19.21,19.37,32.63,36.66,45.72,23.36,10.75,1.50%
014411,华夏时代领航两年持有混合C,2025-09-30,1.2544,1.2544,0.82,3.23,6.02,20.99,21.9,32.63,36.5,22.15,26.96,25.44,0.00%
018476,万家恒生互联网科技业ETF发起式联接(QDII)C,2025-09-30,1.3652,1.3652,2.26,5.23,15.34,22.8,20.56,32.63,52.57,,49.69,36.52,0.00%
019186,泰康中证1000指数增强发起C,2025-09-30,1.3404,1.3404,0.72,2.03,0.87,17.38,22.76,32.63,,,29.11,34.04,0.00%
009986,天弘创新领航A,2025-09-30,0.9256,0.9256,1.69,5.53,8.78,20.82,22.97,32.61,36.16,13.11,25.88,-7.44,1.50%
002036,安信优势增长混合C,2025-09-30,3.458,3.8488,1.19,3.82,7.65,32.58,36.93,32.59,45.86,36.58,42.69,287.5,0.00%
010132,南方创新成长混合A,2025-09-30,0.8866,0.8866,0.97,3.67,8.17,34.82,34.52,32.59,35.32,15.46,36.84,-11.34,1.50%
013755,中银证券内需增长混合A,2025-09-30,0.5875,0.5875,0.86,2.87,5.55,42.42,37.01,32.59,15.67,-10.21,48.81,-41.25,1.50%
014156,国泰海通中证500指数增强C,2025-09-30,1.267,1.267,0.91,2.62,2.57,21.52,26.42,32.59,38.59,45.33,31.36,26.7,0.00%
017063,申万菱信乐成混合A,2025-09-30,0.9619,0.9619,-0.81,-0.36,17.63,38.96,43.01,32.58,5.41,,45.37,-3.81,1.50%
005587,安信比较优势混合A,2025-09-30,1.7249,1.939,1.06,3.49,6.46,32.24,43.74,32.57,43.16,30.67,45.92,100.41,1.50%
006548,红塔红土盛弘混合C,2025-09-30,1.2764,1.8244,1.27,4.16,10.84,23.2,28.99,32.56,45.05,15.78,35.7,97.48,0.00%
015311,华泰柏瑞恒生科技ETF联接(QDII)C,2025-09-30,1.4966,1.4966,2.01,4.44,13.04,20.2,16.63,32.54,61.25,71.98,38.06,49.66,0.00%
012832,南方中证新能源ETF联接C,2025-09-30,0.6674,0.6674,2.17,9.88,22.28,46.71,46.49,32.53,20.14,-16.56,40.56,-33.26,0.00%
002316,创金合信中证500指数增强C,2025-09-30,1.464,1.6848,0.92,3.35,4.01,22.46,26.24,32.52,32.33,31.48,31.36,72.07,0.00%
016387,永赢低碳环保智选混合发起C,2025-09-30,0.9202,0.9202,0.89,1.04,-1.82,8.51,3.51,32.52,30.06,,11.04,-7.98,0.00%
018660,中科沃土转型升级混合C,2025-09-30,1.2604,1.2604,0.69,3.69,10.1,35.31,33.21,32.51,41.27,,30.3,29.15,0.00%
009127,嘉实基础产业优选股票C,2025-09-30,1.5752,1.5752,1.97,4.99,7.39,24.09,35.84,32.5,53.74,46.93,44.91,57.52,0.00%
013885,交银阿尔法核心混合C,2025-09-30,3.6994,3.6994,0.81,1.75,5.66,30.49,34.95,32.5,22.59,2.49,31.63,-10.93,0.00%
310358,申万菱信新经济混合A,2025-09-30,1.2497,3.284,0.98,5.85,13.42,39.96,34.69,32.48,35.32,21.93,41.21,405.8,1.50%
160322,华夏港股通精选股票发起式(LOF)A,2025-09-30,1.2775,1.3275,1.35,3.49,8.94,17.77,19.43,32.48,49.15,35.7,33.52,33.24,1.50%
012494,长信内需均衡混合C,2025-09-30,0.7162,0.7162,0.52,0.2,4.24,29.96,35.85,32.48,16.06,-1.01,44.6,-28.38,0.00%
017345,华商嘉悦平衡养老目标三年持有混合发起(FOF)Y,2025-09-26,1.2061,1.2061,-0.77,0.04,0.99,15.83,19.42,32.48,22.66,,23.17,16.87,0.80%
012557,中欧景气前瞻一年混合A,2025-09-30,0.8666,0.8666,4.33,5.17,-0.28,12.04,27.74,32.47,29.05,16.28,22.97,-13.34,1.50%
006271,汇安核心成长混合C,2025-09-30,1.4108,1.4108,0.99,3.89,6.73,20.62,24.58,32.46,24.54,4.66,30.85,41.08,0.00%
007127,博道远航混合C,2025-09-30,1.7082,1.9382,0.67,2.31,2.77,20.51,28.47,32.46,43.65,34.78,32.69,101.17,0.00%
010121,九泰久福量化股票C,2025-09-30,0.87,0.87,0.65,3.65,7.62,23.97,22.66,32.46,30.32,6.07,25.36,-13,0.00%
952313,国泰海通君得益三个月持有混合(FOF)C,2025-09-29,1.4278,1.4278,1.61,1.41,3.69,20.59,21.96,32.46,23.22,12.18,26.18,1.96,0.00%
021623,天弘新兴产业混合发起A,2025-09-30,1.4718,1.4718,0.16,2.06,6.31,31.35,34.08,32.46,,,41.27,47.18,1.50%
010117,民生加银新兴产业混合C,2025-09-30,0.9417,0.9417,-0.19,-1.29,3.37,18.26,20.95,32.45,19.41,26.85,27.67,-5.83,0.00%
011825,浙商汇金量化臻选股票C,2025-09-30,1.1604,1.1604,0.91,2.79,1.47,16.51,21.8,32.45,43.19,41.88,28.41,16.04,0.00%
007468,中信建投精选混合A,2025-09-30,2.5555,2.5555,0.53,1.65,3.16,19.53,23.2,32.44,37.28,50.77,27.41,155.52,1.50%
008159,招商盛鑫优选3个月持有(FOF)C,2025-09-26,1.0011,1.0011,-1.21,1,4.18,20.6,20.35,32.44,22.31,9.84,23.61,0.11,0.00%
011793,建信智能汽车股票,2025-09-30,1.0083,1.0083,1.78,5.43,15.62,30.78,25.79,32.43,33.27,20.31,33.53,0.83,1.50%
018386,招商中证全指软件ETF发起式联接C,2025-09-30,0.9595,0.9595,1.43,4.46,-4.7,14.21,15.7,32.42,14.73,,22.98,-4.05,0.00%
018409,中欧价值回报混合A,2025-09-30,1.6226,1.6226,0.66,3.34,2.89,19.84,31.01,32.41,58.4,,40.74,62.26,1.50%
020474,中欧产业优选混合A,2025-09-30,1.5054,1.5054,1.01,4.59,8.56,32.34,35.4,32.41,,,41.55,50.54,1.50%
016702,银华海外数字经济量化选股混合发起式(QDII)C,2025-09-29,1.7215,1.7215,0.27,-1.24,7.11,12.03,39.04,32.4,64.55,,21.3,72.15,0.00%
019062,易方达中证软件服务ETF联接发起式C,2025-09-30,1.1532,1.1532,1.5,4.24,-3.55,17.09,15.44,32.4,,,21.19,15.32,0.00%
002293,南方益和混合,2025-09-30,2.0011,2.0011,0.16,0.35,3.58,34.51,27.01,32.38,42.69,22.55,28.72,100.11,1.50%
006401,先锋量化优选混合A,2025-09-30,1.9102,89.2797,0.6,0.34,0.95,15.2,18.26,32.37,31.42,28.32,23.93,8827.97,1.50%
014781,建信兴衡优选一年持有混合A,2025-09-30,1.102,1.102,1.07,0.78,0.25,14.92,33,32.37,20.71,15.98,41.92,10.2,1.50%
006127,华宝香港中小C,2025-09-30,1.5617,1.5617,1.97,3.05,3.97,20.08,28.32,32.36,43.24,43.09,40.29,6.03,0.00%
014571,东吴安享量化混合C,2025-09-30,0.7143,0.7143,1.55,4.97,13,50.7,36.55,32.35,-5.33,-38.59,44.71,-41.91,0.00%
018556,中银新经济灵活配置混合C,2025-09-30,2.291,2.291,0.7,0.97,6.66,32.66,35.96,32.35,27.28,,33.51,23.24,0.00%
005734,华夏沪港通恒生ETF联接C,2025-09-30,1.5232,1.5232,0.75,2.47,7.06,11.85,16.27,32.34,60.03,66.25,33.64,19.57,0.00%
006373,国富全球科技互联混合(QDII)人民币A,2025-09-29,4.2192,4.2192,0.83,-0.84,5.38,10.43,31.61,30.49,81.14,134.15,20.75,321.92,1.50%
007733,南方智锐混合A,2025-09-30,1.4711,1.5411,1.03,3.72,6.93,19.72,28.71,30.49,39.32,20.45,34.86,53.58,1.50%
011205,兴银中证500指数增强C,2025-09-30,1.1645,1.1645,0.72,3.11,4.3,22.05,26.76,30.49,31.94,27.62,30.9,16.45,0.00%
015227,华夏创新研选混合A,2025-09-30,1.2464,1.2464,0.35,0.04,5.73,32.08,30.7,30.49,30.31,26.04,34.51,24.64,1.50%
016866,华泰紫金中证500指数增强发起C,2025-09-30,1.2474,1.2474,0.87,2.2,2.18,22.63,26.23,30.49,37.64,,30.49,24.74,0.00%
018405,朱雀产业精选混合A,2025-09-30,1.2549,1.2549,1.78,2.68,5.37,20.78,19.8,30.49,28.67,,28.3,25.49,1.50%
017396,英大延福养老目标2045三年持有混合发起(FOF),2025-09-26,1.1744,1.1744,-0.68,0.79,3.33,17.18,17.6,30.49,22.69,,19.18,17.45,1.20%
011752,广发核心优选六个月持有混合(FOF)A,2025-09-26,1.0018,1.0018,-1.22,0.51,2.95,16.83,17.96,30.48,18.49,6.69,20.48,0.18,1.20%
020601,国寿安保景气优选混合发起式C,2025-09-30,1.6353,1.6353,1.13,4.72,12.71,33.03,28.9,30.47,,,29.27,63.53,0.00%
007013,湘财长顺混合发起式C,2025-09-30,0.8596,1.7631,0.49,0.28,-1.32,25.23,27.29,30.46,28.45,3.93,25.91,81.2,0.00%
021692,招商资管智达量化选股混合发起A,2025-09-30,1.3047,1.3047,0.58,2.52,2.27,15.43,23.12,30.46,,,31.91,30.47,1.50%
003822,中信建投轮换混合A,2025-09-30,3.3185,3.3185,0.43,1.4,3.07,17.18,20.01,30.45,38.09,46.55,23.87,231.85,1.50%
016980,华安锐进积极配置一年持有混合(FOF),2025-09-26,1.1498,1.1498,-1.34,-0.14,3.25,20.08,20.97,30.45,22.91,,23.87,14.98,1.20%
014766,中欧碳中和混合发起C,2025-09-30,0.9962,0.9962,2.06,8.35,27.03,48.4,42.23,30.44,44.52,1.23,43.38,-0.38,0.00%
610008,信澳信用债债券A,2025-09-30,1.256,1.778,0.64,2.03,1.7,9.31,12.75,30.43,23.01,22.59,19.96,99.31,0.80%
012182,广发沪港深精选混合A,2025-09-30,1.2753,1.2753,1.9,6.09,14.69,34.04,43.32,30.43,45.95,54.26,45.57,27.53,1.50%
009340,工银养老2055五年持有混合发起(FOF)A,2025-09-26,1.0406,1.0406,-1.34,0.35,3.31,16.11,16.59,30.43,24.22,11.84,20.54,4.06,1.20%
000263,工银信息产业混合A,2025-09-30,3.953,4.23,0.36,0.66,8.75,33.23,29.82,30.42,25.81,6.64,30.85,362.16,1.50%
040015,华安动态灵活配置混合A,2025-09-30,4.33,4.943,0.46,1.17,2.17,16.87,24.07,30.42,23.01,0.7,29.99,567,1.50%
161118,易方达中小企业100(LOF)A,2025-09-30,1.5016,1.5016,0.64,3.26,7.53,27.59,27.97,30.42,34.48,20.09,31.83,95.09,1.20%
010624,富国稳健增长混合A,2025-09-30,0.8638,0.8638,1.46,3.73,7.26,24.23,26.47,30.42,17.88,10.36,32.87,-13.62,1.50%
008779,嘉实中证500指数增强C,2025-09-30,1.5214,1.5214,0.94,3.36,4.66,23.39,27.06,30.41,28.15,22.2,31.61,52.14,0.00%
014933,南方医药保健灵活配置混合C,2025-09-30,2.807,3.022,1.64,2.37,0.04,25.52,39.21,30.41,30.07,13.92,51.17,-2.53,0.00%
016267,建信中证500指数量化增强发起A,2025-09-30,1.3242,1.3242,0.78,3.38,3.96,22.24,27.67,30.41,33.51,,31.03,32.42,1.20%
008538,兴银研究精选股票C,2025-09-30,1.0519,1.0519,0.62,2.13,6.04,23.19,22.03,30.4,28.25,11.01,23.71,5.19,0.00%
013280,宏利睿智稳健混合C,2025-09-30,1.3646,1.8165,0.29,1.49,4.7,29.94,31.85,30.4,28.83,27.96,32.98,35.89,0.00%
015507,兴业中证500指数增强A,2025-09-30,1.2889,1.2889,0.77,4.03,3.93,21.46,25.81,30.39,39.45,39.22,30.43,28.89,1.20%
017840,银华清洁能源产业混合C,2025-09-30,1.1979,1.1979,1.74,8.71,23.81,37.86,34.04,30.39,29.99,,38.95,19.79,0.00%
013794,富国智浦精选12个月持有混合(FOF)C,2025-09-29,0.9786,0.9786,1.64,0.73,4.17,23.89,25.25,30.38,25.98,22.05,26.56,-2.14,0.00%
020107,兴业安保优选混合C,2025-09-30,2.0853,2.0853,3.93,4.9,1.69,17.45,28.14,30.38,,,26.21,30.35,0.00%
000711,嘉实医疗保健股票,2025-09-30,2.378,2.378,2.54,3.93,5.55,23.15,31.38,30.37,17.9,10.04,44.91,137.8,1.50%
004814,中欧红利优享混合A,2025-09-30,2.1767,2.4563,0.73,3.31,2.77,18.33,28.06,30.37,52.7,65.34,37.5,161.95,1.50%
011272,汇添富价值成长均衡投资混合C,2025-09-30,0.6985,0.6985,1.48,4.3,8.97,24.44,26.88,30.37,29.81,6.12,37.12,-30.15,0.00%
010349,诺安低碳经济股票C,2025-09-30,2.34,2.96,1.78,5.45,9.6,27.8,30,30.37,44.62,55.31,34.1,92.2,0.00%
018314,易方达养老2055五年持有混合(FOF)A,2025-09-26,1.2639,1.2639,-1.44,0.81,5.47,23.84,26.33,30.37,,,28.67,26.39,1.20%
012525,融通稳信增益6个月持有期混合C,2025-09-30,1.2804,1.2804,-0.57,-0.61,3.32,27.43,35.26,30.36,30.69,28.58,29.83,28.04,0.00%
013610,中信保诚前瞻优势混合,2025-09-30,1.0405,1.0405,2.21,6.4,10.9,27.05,21.3,30.36,21.19,17.57,29.35,4.05,1.50%
020148,兴银价值平衡混合C,2025-09-30,1.3822,1.3822,1.09,2.9,2.5,15.26,19.63,30.36,,,26.71,38.22,0.00%
010948,中欧嘉选混合C,2025-09-30,0.8052,0.8052,0.98,2.73,4.86,18.36,21.52,30.35,18.29,9.86,29.83,-19.48,0.00%
017386,兴全安泰积极养老五年持有混合(FOF)Y,2025-09-26,1.19,1.19,-0.95,0.96,4.05,16.62,16.59,30.34,25.36,,21.05,22.06,1.00%
016518,华泰紫金创新成长混合发起C,2025-09-30,1.2385,1.2385,0.55,1.19,6.56,23.47,35.38,30.34,34.3,23.9,37.7,23.85,0.00%
019503,博时中证软件服务指数发起式A,2025-09-30,1.261,1.261,1.51,4.23,-3.91,16.61,14.78,30.34,,,19.27,26.1,1.00%
006590,南方新优享灵活配置混合C,2025-09-30,4.0727,4.0727,0.57,3.78,5.7,32.51,38.43,30.33,39.57,6.34,38.25,96.84,0.00%
015980,光大高端装备混合A,2025-09-30,0.9715,0.9715,1.34,2.32,11.03,29.48,26.81,30.33,23.71,,30.28,-2.85,1.50%
022243,中邮军民融合灵活配置混合C,2025-09-30,2.0233,2.0233,2.1,2.27,-2.83,6.2,26.85,30.33,,,31.38,42.71,0.00%
010182,兴业优势产业混合C,2025-09-30,1.102,1.102,1.61,4.08,10.1,36.18,34.11,30.31,38.1,23.27,32.45,10.2,0.00%
019575,太平科创精选混合发起式A,2025-09-30,1.3114,1.3114,1.03,2.05,3.46,22.62,22.29,30.31,,,27.18,31.14,1.50%
005494,鑫元价值精选混合C,2025-09-30,1.3231,1.3231,0.26,1.64,1.7,18.58,15.13,30.28,37.62,37.22,30.23,32.31,0.00%
501092,交银瑞思混合(LOF),2025-09-30,1.3612,1.3612,1.46,3.43,3.3,17.01,21.43,30.28,27.84,29.64,29.58,36.12,1.50%
006441,中信建投中证500增强C,2025-09-30,1.7832,1.7832,0.7,3.33,3.69,20.25,24.83,30.28,32.5,32.52,27.53,78.32,0.00%
008079,诺德大类精选(FOF),2025-09-29,1.3013,1.3013,1.64,1.66,4.86,23.36,23.55,32.89,26.92,15.53,27.89,30.13,1.20%
580007,东吴安享量化混合A,2025-09-30,0.723,1.303,1.54,4.98,13.04,50.81,36.83,32.88,-4.57,-37.85,45.15,18.83,1.50%
006547,红塔红土盛弘混合A,2025-09-30,1.3018,1.8498,1.26,4.16,10.86,23.28,29.15,32.88,45.78,16.66,35.96,100.87,0.80%
011652,招商港股通核心精选股票C,2025-09-30,0.9494,0.9494,1.88,1.71,3.71,18.25,20.48,32.88,39.89,37.38,34.8,-5.06,0.00%
013331,富国中证1000指数增强(LOF)C,2025-09-30,2.4876,2.4876,0.94,2.73,2.85,20.69,25.29,32.88,34.33,39.07,29.52,20.69,0.00%
012570,建信恒生科技指数发起(QDII)A,2025-09-30,1.8349,1.8349,2.01,4.27,12.81,19.81,16.67,32.88,60.65,83.51,39.03,83.49,1.20%
020424,方正富邦致盛混合A,2025-09-30,1.4552,1.4552,2.33,8.78,20.91,33.73,35.86,32.88,,,39.88,45.52,1.50%
000805,中银新经济灵活配置混合A,2025-09-30,2.312,2.312,0.7,1,6.69,32.8,36.24,32.87,28.23,35.6,33.87,131.2,1.50%
160144,南方新兴消费增长股票(LOF)C,2025-09-30,0.8844,0.8844,0.89,1.91,1.63,12.52,18.27,32.87,37.22,22.12,34.06,-10.31,0.00%
005934,前海联合先进制造混合C,2025-09-30,1.3983,1.7593,0.69,2.82,6.78,22.19,16.25,32.86,25.54,12.36,30.71,79.2,0.00%
011650,易方达逆向投资混合C,2025-09-30,1.281,1.281,0.25,1.87,9.99,28.46,32.61,32.86,31.29,29.41,36.96,28.1,0.00%
016649,广发养老目标2045三年持有混合发起式(FOF)A,2025-09-26,1.1805,1.1805,-0.95,0.95,1.98,14.53,14.86,32.86,23.55,,18.12,18.05,1.20%
